file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,stage,# tasks,sum task time,sum biggest task time of each exec,avg tasks time
spark-history/application_1597564414058_0008,query40_cluster_500G,40,500,alpha,8,27,207534,30,200,14428.0,2967.0,72.14
spark-history/application_1597564414058_0008,query40_cluster_500G,40,500,alpha,8,27,207534,27,572,718927.0,26294.0,1256.8653846153845
spark-history/application_1597564414058_0008,query40_cluster_500G,40,500,alpha,8,27,207534,28,43,68190.0,15969.0,1585.8139534883721
spark-history/application_1597564414058_0008,query40_cluster_500G,40,500,alpha,8,27,207534,29,200,841060.0,67098.0,4205.3
spark-history/application_1597564414058_0013,query40_cluster_500G,40,500,beta,8,27,255661,30,200,15620.0,3239.0,78.1
spark-history/application_1597564414058_0013,query40_cluster_500G,40,500,beta,8,27,255661,27,572,702432.0,23756.0,1228.027972027972
spark-history/application_1597564414058_0013,query40_cluster_500G,40,500,beta,8,27,255661,28,43,73400.0,20057.0,1706.9767441860465
spark-history/application_1597564414058_0013,query40_cluster_500G,40,500,beta,8,27,255661,29,200,1241415.0,92318.0,6207.075
spark-history/application_1597564414058_0022,query40_cluster_500G,40,500,beta,8,27,300264,30,200,15529.0,3560.0,77.645
spark-history/application_1597564414058_0022,query40_cluster_500G,40,500,beta,8,27,300264,27,43,74834.0,25784.0,1740.3255813953488
spark-history/application_1597564414058_0022,query40_cluster_500G,40,500,beta,8,27,300264,28,572,728785.0,23163.0,1274.0996503496503
spark-history/application_1597564414058_0022,query40_cluster_500G,40,500,beta,8,27,300264,29,200,1555767.0,98723.0,7778.835
spark-history/application_1597564414058_0026,query40_cluster_500G,40,500,alpha,8,27,206214,30,200,21472.0,3602.0,107.36
spark-history/application_1597564414058_0026,query40_cluster_500G,40,500,alpha,8,27,206214,27,43,74145.0,23981.0,1724.3023255813953
spark-history/application_1597564414058_0026,query40_cluster_500G,40,500,alpha,8,27,206214,28,572,690329.0,15560.0,1206.868881118881
spark-history/application_1597564414058_0026,query40_cluster_500G,40,500,alpha,8,27,206214,29,200,848597.0,66374.0,4242.985
spark-history/application_1597564414058_0004,query40_cluster_500G,40,500,beta,8,27,626866,30,200,19913.0,4067.0,99.565
spark-history/application_1597564414058_0004,query40_cluster_500G,40,500,beta,8,27,626866,27,43,68570.0,11861.0,1594.6511627906978
spark-history/application_1597564414058_0004,query40_cluster_500G,40,500,beta,8,27,626866,28,572,704143.0,10178.0,1231.0192307692307
spark-history/application_1597564414058_0004,query40_cluster_500G,40,500,beta,8,27,626866,29,200,1750958.0,101856.0,8754.79
spark-history/application_1597564414058_0021,query40_cluster_500G,40,500,alpha,8,27,214882,30,200,15920.0,3162.0,79.6
spark-history/application_1597564414058_0021,query40_cluster_500G,40,500,alpha,8,27,214882,27,43,74694.0,25047.0,1737.0697674418604
spark-history/application_1597564414058_0021,query40_cluster_500G,40,500,alpha,8,27,214882,28,572,696319.0,18414.0,1217.340909090909
spark-history/application_1597564414058_0021,query40_cluster_500G,40,500,alpha,8,27,214882,29,200,917192.0,82038.0,4585.96
spark-history/application_1597564414058_0031,query40_cluster_500G,40,500,beta,8,27,216321,30,200,17720.0,4048.0,88.6
spark-history/application_1597564414058_0031,query40_cluster_500G,40,500,beta,8,27,216321,27,572,761677.0,25324.0,1331.6031468531469
spark-history/application_1597564414058_0031,query40_cluster_500G,40,500,beta,8,27,216321,28,43,67974.0,17248.0,1580.7906976744187
spark-history/application_1597564414058_0031,query40_cluster_500G,40,500,beta,8,27,216321,29,200,869041.0,70159.0,4345.205
spark-history/application_1597564414058_0011,query40_cluster_500G,40,500,alpha,8,27,185252,30,200,16187.0,3737.0,80.935
spark-history/application_1597564414058_0011,query40_cluster_500G,40,500,alpha,8,27,185252,27,572,680762.0,24740.0,1190.1433566433566
spark-history/application_1597564414058_0011,query40_cluster_500G,40,500,alpha,8,27,185252,28,43,64753.0,14858.0,1505.8837209302326
spark-history/application_1597564414058_0011,query40_cluster_500G,40,500,alpha,8,27,185252,29,200,708298.0,70401.0,3541.49
spark-history/application_1597564414058_0007,query40_cluster_500G,40,500,beta,7,27,268220,30,200,14449.0,2539.0,72.245
spark-history/application_1597564414058_0007,query40_cluster_500G,40,500,beta,7,27,268220,27,572,707583.0,23398.0,1237.0332167832169
spark-history/application_1597564414058_0007,query40_cluster_500G,40,500,beta,7,27,268220,28,43,71437.0,17299.0,1661.3255813953488
spark-history/application_1597564414058_0007,query40_cluster_500G,40,500,beta,7,27,268220,29,200,1071671.0,69996.0,5358.355
spark-history/application_1597564414058_0027,query40_cluster_500G,40,500,alpha,8,27,249576,30,200,17227.0,2835.0,86.135
spark-history/application_1597564414058_0027,query40_cluster_500G,40,500,alpha,8,27,249576,27,572,730772.0,22937.0,1277.5734265734266
spark-history/application_1597564414058_0027,query40_cluster_500G,40,500,alpha,8,27,249576,28,43,64160.0,15507.0,1492.093023255814
