file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,stage,# tasks,sum task time,sum biggest task time of each exec,avg tasks time
spark-history/application_1597310437327_0070,query84_cluster_500G,84,500,alpha,8,28,23643,30,200,107045.0,16427.0,535.225
spark-history/application_1597310437327_0070,query84_cluster_500G,84,500,alpha,8,28,23643,28,65,70578.0,15274.0,1085.8153846153846
spark-history/application_1597310437327_0070,query84_cluster_500G,84,500,alpha,8,28,23643,29,9,8913.0,8772.0,990.3333333333334
spark-history/application_1597310437327_0038,query84_cluster_500G,84,500,beta,8,28,28845,30,200,74385.0,5503.0,371.925
spark-history/application_1597310437327_0038,query84_cluster_500G,84,500,beta,8,28,28845,28,65,69826.0,15590.0,1074.246153846154
spark-history/application_1597310437327_0038,query84_cluster_500G,84,500,beta,8,28,28845,29,9,8814.0,8678.0,979.3333333333334
spark-history/application_1597310437327_0065,query84_cluster_500G,84,500,beta,7,28,27777,30,200,82651.0,6839.0,413.255
spark-history/application_1597310437327_0065,query84_cluster_500G,84,500,beta,7,28,27777,28,65,68133.0,12918.0,1048.2
spark-history/application_1597310437327_0065,query84_cluster_500G,84,500,beta,7,28,27777,29,7,8249.0,8249.0,1178.4285714285713
spark-history/application_1597310437327_0055,query84_cluster_500G,84,500,alpha,8,28,25430,30,200,92888.0,9724.0,464.44
spark-history/application_1597310437327_0055,query84_cluster_500G,84,500,alpha,8,28,25430,28,9,12799.0,12536.0,1422.111111111111
spark-history/application_1597310437327_0055,query84_cluster_500G,84,500,alpha,8,28,25430,29,65,64052.0,10990.0,985.4153846153846
spark-history/application_1597310437327_0063,query84_cluster_500G,84,500,alpha,8,28,25561,30,200,89705.0,9287.0,448.525
spark-history/application_1597310437327_0063,query84_cluster_500G,84,500,alpha,8,28,25561,28,9,14537.0,14246.0,1615.2222222222222
spark-history/application_1597310437327_0063,query84_cluster_500G,84,500,alpha,8,28,25561,29,65,64898.0,11424.0,998.4307692307692
spark-history/application_1597310437327_0058,query84_cluster_500G,84,500,beta,8,28,23195,30,200,103774.0,13194.0,518.87
spark-history/application_1597310437327_0058,query84_cluster_500G,84,500,beta,8,28,23195,28,9,14053.0,13740.0,1561.4444444444443
spark-history/application_1597310437327_0058,query84_cluster_500G,84,500,beta,8,28,23195,29,65,63595.0,10890.0,978.3846153846154
spark-history/application_1597310437327_0040,query84_cluster_500G,84,500,beta,8,28,25167,30,200,91077.0,8950.0,455.385
spark-history/application_1597310437327_0040,query84_cluster_500G,84,500,beta,8,28,25167,28,65,68470.0,15062.0,1053.3846153846155
spark-history/application_1597310437327_0040,query84_cluster_500G,84,500,beta,8,28,25167,29,9,8704.0,8570.0,967.1111111111111
spark-history/application_1597310437327_0044,query84_cluster_500G,84,500,beta,8,28,25127,30,200,90810.0,10187.0,454.05
spark-history/application_1597310437327_0044,query84_cluster_500G,84,500,beta,8,28,25127,28,65,68151.0,15889.0,1048.4769230769232
spark-history/application_1597310437327_0044,query84_cluster_500G,84,500,beta,8,28,25127,29,9,8081.0,7967.0,897.8888888888889
spark-history/application_1597310437327_0041,query84_cluster_500G,84,500,alpha,8,28,25789,30,200,91707.0,10607.0,458.535
spark-history/application_1597310437327_0041,query84_cluster_500G,84,500,alpha,8,28,25789,28,9,14299.0,14042.0,1588.7777777777778
spark-history/application_1597310437327_0041,query84_cluster_500G,84,500,alpha,8,28,25789,29,65,64467.0,11339.0,991.8
spark-history/application_1597310437327_0046,query84_cluster_500G,84,500,alpha,8,28,24990,30,200,89681.0,9607.0,448.405
spark-history/application_1597310437327_0046,query84_cluster_500G,84,500,alpha,8,28,24990,28,65,69431.0,15433.0,1068.1692307692308
spark-history/application_1597310437327_0046,query84_cluster_500G,84,500,alpha,8,28,24990,29,9,7617.0,7499.0,846.3333333333334
spark-history/application_1597310437327_0039,query84_cluster_500G,84,500,alpha,8,28,25620,30,200,92588.0,9137.0,462.94
spark-history/application_1597310437327_0039,query84_cluster_500G,84,500,alpha,8,28,25620,28,65,69181.0,14735.0,1064.323076923077
spark-history/application_1597310437327_0039,query84_cluster_500G,84,500,alpha,8,28,25620,29,9,8262.0,8125.0,918.0
spark-history/application_1597310437327_0036,query84_cluster_500G,84,500,alpha,8,28,25248,30,200,90916.0,9344.0,454.58
spark-history/application_1597310437327_0036,query84_cluster_500G,84,500,alpha,8,28,25248,28,9,14868.0,14671.0,1652.0
spark-history/application_1597310437327_0036,query84_cluster_500G,84,500,alpha,8,28,25248,29,65,61555.0,10719.0,947.0
spark-history/application_1597310437327_0034,query84_cluster_500G,84,500,alpha,8,28,68837,30,200,81523.0,10758.0,407.615
spark-history/application_1597310437327_0034,query84_cluster_500G,84,500,alpha,8,28,68837,28,3,4332.0,4232.0,1444.0
spark-history/application_1597310437327_0034,query84_cluster_500G,84,500,alpha,8,28,68837,29,65,54826.0,2814.0,843.4769230769231
spark-history/application_1597310437327_0054,query84_cluster_500G,84,500,beta,8,28,25142,30,200,90125.0,9905.0,450.625
spark-history/application_1597310437327_0054,query84_cluster_500G,84,500,beta,8,28,25142,28,9,13702.0,13511.0,1522.4444444444443
spark-history/application_1597310437327_0054,query84_cluster_500G,84,500,beta,8,28,25142,29,65,62786.0,11424.0,965.9384615384615
spark-history/application_1597310437327_0071,query84_cluster_500G,84,500,alpha,8,28,23040,30,200,99283.0,14725.0,496.415
spark-history/application_1597310437327_0071,query84_cluster_500G,84,500,alpha,8,28,23040,28,65,68402.0,15477.0,1052.3384615384616
spark-history/application_1597310437327_0071,query84_cluster_500G,84,500,alpha,8,28,23040,29,9,8467.0,8331.0,940.7777777777778
spark-history/application_1597310437327_0037,query84_cluster_500G,84,500,beta,8,28,25130,30,200,91162.0,9459.0,455.81
spark-history/application_1597310437327_0037,query84_cluster_500G,84,500,beta,8,28,25130,28,65,68554.0,14558.0,1054.676923076923
spark-history/application_1597310437327_0037,query84_cluster_500G,84,500,beta,8,28,25130,29,9,8037.0,7892.0,893.0
spark-history/application_1597310437327_0061,query84_cluster_500G,84,500,beta,8,28,24788,30,200,87086.0,9558.0,435.43
spark-history/application_1597310437327_0061,query84_cluster_500G,84,500,beta,8,28,24788,28,65,68542.0,14656.0,1054.4923076923078
spark-history/application_1597310437327_0061,query84_cluster_500G,84,500,beta,8,28,24788,29,9,8959.0,8733.0,995.4444444444445
spark-history/application_1597310437327_0064,query84_cluster_500G,84,500,beta,8,28,22479,30,200,100271.0,13075.0,501.355
spark-history/application_1597310437327_0064,query84_cluster_500G,84,500,beta,8,28,22479,28,65,67044.0,15193.0,1031.446153846154
spark-history/application_1597310437327_0064,query84_cluster_500G,84,500,beta,8,28,22479,29,9,8369.0,8220.0,929.8888888888889
spark-history/application_1597310437327_0062,query84_cluster_500G,84,500,beta,8,28,23183,30,200,104310.0,13694.0,521.55
spark-history/application_1597310437327_0062,query84_cluster_500G,84,500,beta,8,28,23183,28,9,14098.0,13762.0,1566.4444444444443
spark-history/application_1597310437327_0062,query84_cluster_500G,84,500,beta,8,28,23183,29,65,63257.0,11228.0,973.1846153846154
spark-history/application_1597310437327_0059,query84_cluster_500G,84,500,beta,8,28,25594,30,200,91304.0,8888.0,456.52
spark-history/application_1597310437327_0059,query84_cluster_500G,84,500,beta,8,28,25594,28,9,14123.0,13911.0,1569.2222222222222
spark-history/application_1597310437327_0059,query84_cluster_500G,84,500,beta,8,28,25594,29,65,64985.0,11847.0,999.7692307692307
spark-history/application_1597310437327_0051,query84_cluster_500G,84,500,alpha,7,28,24572,30,200,91653.0,12065.0,458.265
spark-history/application_1597310437327_0051,query84_cluster_500G,84,500,alpha,7,28,24572,28,7,12478.0,12478.0,1782.5714285714287
spark-history/application_1597310437327_0051,query84_cluster_500G,84,500,alpha,7,28,24572,29,65,63280.0,9299.0,973.5384615384615
spark-history/application_1597310437327_0069,query84_cluster_500G,84,500,alpha,8,28,25539,30,200,91834.0,9906.0,459.17
