file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,stage,# tasks,sum task time,sum biggest task time of each exec,avg tasks time
spark-history/application_1596890645186_0039,query20_cluster_500G,20,500,alpha,3,26,81421,27,200,10621.0,2660.0,53.105
spark-history/application_1596890645186_0039,query20_cluster_500G,20,500,alpha,3,26,81421,28,200,9463.0,2947.0,47.315
spark-history/application_1596890645186_0039,query20_cluster_500G,20,500,alpha,3,26,81421,26,572,223532.0,5709.0,390.7902097902098
spark-history/application_1596890645186_0037,query40_cluster_500G,40,500,beta,8,27,208572,30,200,14093.0,2612.0,70.465
spark-history/application_1596890645186_0037,query40_cluster_500G,40,500,beta,8,27,208572,27,43,73913.0,24309.0,1718.906976744186
spark-history/application_1596890645186_0037,query40_cluster_500G,40,500,beta,8,27,208572,28,572,709401.0,15370.0,1240.2115384615386
spark-history/application_1596890645186_0037,query40_cluster_500G,40,500,beta,8,27,208572,29,200,856689.0,85031.0,4283.445
spark-history/application_1596890645186_0030,query40_cluster_500G,40,500,beta,8,27,545153,30,200,20720.0,4208.0,103.6
spark-history/application_1596890645186_0030,query40_cluster_500G,40,500,beta,8,27,545153,27,43,77851.0,3092.0,1810.4883720930231
spark-history/application_1596890645186_0030,query40_cluster_500G,40,500,beta,8,27,545153,28,572,818147.0,59756.0,1430.326923076923
spark-history/application_1596890645186_0030,query40_cluster_500G,40,500,beta,8,27,545153,29,200,918501.0,101579.0,4592.505
spark-history/application_1596890645186_0064,query20_cluster_500G,20,500,alpha,7,26,39644,27,200,8856.0,1641.0,44.28
spark-history/application_1596890645186_0064,query20_cluster_500G,20,500,alpha,7,26,39644,28,200,16394.0,8871.0,81.97
spark-history/application_1596890645186_0064,query20_cluster_500G,20,500,alpha,7,26,39644,26,572,229109.0,18430.0,400.5402097902098
spark-history/application_1596890645186_0063,query40_cluster_500G,40,500,beta,8,27,235780,30,200,15711.0,3053.0,78.555
spark-history/application_1596890645186_0063,query40_cluster_500G,40,500,beta,8,27,235780,27,43,76484.0,24752.0,1778.6976744186047
spark-history/application_1596890645186_0063,query40_cluster_500G,40,500,beta,8,27,235780,28,572,741892.0,25906.0,1297.013986013986
spark-history/application_1596890645186_0063,query40_cluster_500G,40,500,beta,8,27,235780,29,200,1034772.0,99857.0,5173.86
spark-history/application_1596890645186_0055,query20_cluster_500G,20,500,alpha,8,26,36892,27,200,33942.0,4641.0,169.71
spark-history/application_1596890645186_0055,query20_cluster_500G,20,500,alpha,8,26,36892,28,200,16811.0,6570.0,84.055
spark-history/application_1596890645186_0055,query20_cluster_500G,20,500,alpha,8,26,36892,26,572,242649.0,22091.0,424.21153846153845
