file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,stage,# tasks,sum task time,sum biggest task time of each exec,avg tasks time
spark-history/application_1597492306819_0059,query40_cluster_500G,40,500,beta,8,27,342660,30,200,16541.0,4844.0,82.705
spark-history/application_1597492306819_0059,query40_cluster_500G,40,500,beta,8,27,342660,27,572,874680.0,24173.0,1529.1608391608393
spark-history/application_1597492306819_0059,query40_cluster_500G,40,500,beta,8,27,342660,28,43,81239.0,18314.0,1889.2790697674418
spark-history/application_1597492306819_0059,query40_cluster_500G,40,500,beta,8,27,342660,29,200,1715672.0,114255.0,8578.36
spark-history/application_1597492306819_0042,query52_cluster_500G,52,500,alpha,2,26,321465,27,200,23005.0,7765.0,115.025
spark-history/application_1597492306819_0042,query52_cluster_500G,52,500,alpha,2,26,321465,26,505,623507.0,4745.0,1234.6673267326732
spark-history/application_1597492306819_0058,query52_cluster_500G,52,500,alpha,8,26,65543,27,200,36352.0,10675.0,181.76
spark-history/application_1597492306819_0058,query52_cluster_500G,52,500,alpha,8,26,65543,26,505,484065.0,27603.0,958.5445544554456
spark-history/application_1597492306819_0048,query52_cluster_500G,52,500,alpha,8,26,68553,27,200,48828.0,12785.0,244.14
spark-history/application_1597492306819_0048,query52_cluster_500G,52,500,alpha,8,26,68553,26,505,495698.0,27469.0,981.580198019802
spark-history/application_1597492306819_0046,query52_cluster_500G,52,500,alpha,8,26,63373,27,200,35462.0,9885.0,177.31
spark-history/application_1597492306819_0046,query52_cluster_500G,52,500,alpha,8,26,63373,26,505,467646.0,27565.0,926.0316831683168
spark-history/application_1597492306819_0043,query40_cluster_500G,40,500,beta,8,27,410047,30,200,21505.0,4957.0,107.525
spark-history/application_1597492306819_0043,query40_cluster_500G,40,500,beta,8,27,410047,27,572,829019.0,14356.0,1449.3339160839162
spark-history/application_1597492306819_0043,query40_cluster_500G,40,500,beta,8,27,410047,28,43,82209.0,15720.0,1911.8372093023256
spark-history/application_1597492306819_0043,query40_cluster_500G,40,500,beta,8,27,410047,29,200,1673252.0,135324.0,8366.26
spark-history/application_1597492306819_0053,query40_cluster_500G,40,500,beta,8,27,308381,30,200,19025.0,3460.0,95.125
spark-history/application_1597492306819_0053,query40_cluster_500G,40,500,beta,8,27,308381,27,572,939547.0,29995.0,1642.5646853146852
