file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,stage,# tasks,sum task time,sum biggest task time of each exec,avg tasks time
spark-history/application_1597648744156_0023,query52_cluster_500G,52,500,alpha,8,26,73958,27,200,37514.0,9829.0,187.57
spark-history/application_1597648744156_0023,query52_cluster_500G,52,500,alpha,8,26,73958,26,505,551006.0,28143.0,1091.10099009901
spark-history/application_1597648744156_0025,query20_cluster_500G,20,500,beta,8,26,38100,27,200,11348.0,1885.0,56.74
spark-history/application_1597648744156_0025,query20_cluster_500G,20,500,beta,8,26,38100,28,200,18052.0,10127.0,90.26
spark-history/application_1597648744156_0025,query20_cluster_500G,20,500,beta,8,26,38100,26,572,239977.0,21883.0,419.5402097902098
spark-history/application_1597648744156_0018,query40_cluster_500G,40,500,gamma,8,27,323140,30,200,16013.0,3653.0,80.065
spark-history/application_1597648744156_0018,query40_cluster_500G,40,500,gamma,8,27,323140,27,572,801908.0,46851.0,1401.937062937063
spark-history/application_1597648744156_0018,query40_cluster_500G,40,500,gamma,8,27,323140,28,43,83440.0,18759.0,1940.4651162790697
spark-history/application_1597648744156_0018,query40_cluster_500G,40,500,gamma,8,27,323140,29,200,1638500.0,121185.0,8192.5
spark-history/application_1597648744156_0019,query20_cluster_500G,20,500,beta,8,26,36409,27,200,11828.0,1395.0,59.14
spark-history/application_1597648744156_0019,query20_cluster_500G,20,500,beta,8,26,36409,28,200,19415.0,12056.0,97.075
spark-history/application_1597648744156_0019,query20_cluster_500G,20,500,beta,8,26,36409,26,572,222443.0,23910.0,388.8863636363636
spark-history/application_1597648744156_0030,query40_cluster_500G,40,500,gamma,8,27,254801,30,200,27827.0,4491.0,139.135
spark-history/application_1597648744156_0030,query40_cluster_500G,40,500,gamma,8,27,254801,27,43,81932.0,24298.0,1905.3953488372092
spark-history/application_1597648744156_0030,query40_cluster_500G,40,500,gamma,8,27,254801,28,572,720443.0,14673.0,1259.5157342657342
spark-history/application_1597648744156_0030,query40_cluster_500G,40,500,gamma,8,27,254801,29,200,1198883.0,87269.0,5994.415
